t_s,speed_rpm,iq_A,id_A
84.2,3000.0,40.0,0.0
84.3,3000.0,40.0,0.0
84.4,3000.0,40.0,0.0
84.5,3000.0,40.0,0.0
84.6,3000.0,40.0,0.0
84.7,3000.0,40.0,0.0
84.8,3000.0,40.0,0.0
84.9,3000.0,40.0,0.0
85.0,3000.0,40.0,0.0
85.1,3000.0,40.0,0.0
85.2,3000.0,40.0,0.0
85.3,3000.0,40.0,0.0
85.4,3000.0,40.0,0.0
85.5,3000.0,40.0,0.0
85.6,3000.0,40.0,0.0
85.7,3000.0,40.0,0.0
85.8,3000.0,40.0,0.0
85.9,3000.0,40.0,0.0
86.0,3000.0,40.0,0.0
86.1,3000.0,40.0,0.0
86.2,3000.0,40.0,0.0
86.3,3000.0,40.0,0.0
86.4,3000.0,40.0,0.0
86.5,3000.0,40.0,0.0
86.6,3000.0,40.0,0.0
86.7,3000.0,40.0,0.0
86.8,3000.0,40.0,0.0
86.9,3000.0,40.0,0.0
87.0,3000.0,40.0,0.0
87.1,3000.0,40.0,0.0
87.2,3000.0,40.0,0.0
87.3,3000.0,40.0,0.0
87.4,3000.0,40.0,0.0
87.5,3000.0,40.0,0.0
87.6,3000.0,40.0,0.0
87.7,3000.0,40.0,0.0
87.8,3000.0,40.0,0.0
87.9,3000.0,40.0,0.0
88.0,3000.0,40.0,0.0
88.1,3000.0,40.0,0.0
88.2,3000.0,40.0,0.0
88.3,3000.0,40.0,0.0
88.4,3000.0,40.0,0.0
88.5,3000.0,40.0,0.0
88.6,3000.0,40.0,0.0
88.7,3000.0,40.0,0.0
88.8,3000.0,40.0,0.0
88.9,3000.0,40.0,0.0
89.0,3000.0,40.0,0.0
89.1,3000.0,40.0,0.0
89.2,3000.0,40.0,0.0
89.3,3000.0,40.0,0.0
89.4,3000.0,40.0,0.0
89.5,3000.0,40.0,0.0
89.6,3000.0,40.0,0.0
89.7,3000.0,40.0,0.0
89.8,3000.0,40.0,0.0
89.9,3000.0,40.0,0.0
90.0,3000.0,40.0,0.0
90.1,3000.0,40.0,0.0
90.2,3000.0,40.0,0.0
90.3,3000.0,40.0,0.0
90.4,3000.0,40.0,0.0
90.5,3000.0,40.0,0.0
90.6,3000.0,40.0,0.0
90.7,3000.0,40.0,0.0
90.8,3000.0,40.0,0.0
90.9,3000.0,40.0,0.0
91.0,3000.0,40.0,0.0
91.1,3000.0,40.0,0.0
91.2,3000.0,40.0,0.0
91.3,3000.0,40.0,0.0
91.4,3000.0,40.0,0.0
91.5,3000.0,40.0,0.0
91.6,3000.0,40.0,0.0
91.7,3000.0,40.0,0.0
91.8,3000.0,40.0,0.0
91.9,3000.0,40.0,0.0
92.0,3000.0,40.0,0.0
92.1,3000.0,40.0,0.0
92.2,3000.0,40.0,0.0
92.3,3000.0,40.0,0.0
92.4,3000.0,40.0,0.0
92.5,3000.0,40.0,0.0
92.6,3000.0,40.0,0.0
92.7,3000.0,40.0,0.0
92.8,3000.0,40.0,0.0
92.9,3000.0,40.0,0.0
93.0,3000.0,40.0,0.0
93.1,3000.0,40.0,0.0
93.2,3000.0,40.0,0.0
93.3,3000.0,40.0,0.0
93.4,3000.0,40.0,0.0
93.5,3000.0,40.0,0.0
93.6,3000.0,40.0,0.0
93.7,3000.0,40.0,0.0
93.8,3000.0,40.0,0.0
93.9,3000.0,40.0,0.0
94.0,3000.0,40.0,0.0
94.1,3000.0,40.0,0.0
94.2,3000.0,40.0,0.0
94.3,3000.0,40.0,0.0
94.4,3000.0,40.0,0.0
94.5,3000.0,40.0,0.0
94.6,3000.0,40.0,0.0
94.7,3000.0,40.0,0.0
94.8,3000.0,40.0,0.0
94.9,3000.0,40.0,0.0
95.0,3000.0,40.0,0.0
95.1,3000.0,40.0,0.0
95.2,3000.0,40.0,0.0
95.3,3000.0,40.0,0.0
95.4,3000.0,40.0,0.0
95.5,3000.0,40.0,0.0
95.6,3000.0,40.0,0.0
95.7,3000.0,40.0,0.0
95.8,3000.0,40.0,0.0
95.9,3000.0,40.0,0.0
96.0,3000.0,40.0,0.0
96.1,3000.0,40.0,0.0
96.2,3000.0,40.0,0.0
96.3,3000.0,40.0,0.0
96.4,3000.0,40.0,0.0
96.5,3000.0,40.0,0.0
96.6,3000.0,40.0,0.0
96.7,3000.0,40.0,0.0
96.8,3000.0,40.0,0.0
96.9,3000.0,40.0,0.0
97.0,3000.0,40.0,0.0
97.1,3000.0,40.0,0.0
97.2,3000.0,40.0,0.0
97.3,3000.0,40.0,0.0
97.4,3000.0,40.0,0.0
97.5,3000.0,40.0,0.0
97.6,3000.0,40.0,0.0
97.7,3000.0,40.0,0.0
97.8,3000.0,40.0,0.0
97.9,3000.0,40.0,0.0
98.0,3000.0,40.0,0.0
98.1,3000.0,40.0,0.0
98.2,3000.0,40.0,0.0
98.3,3000.0,40.0,0.0
98.4,3000.0,40.0,0.0
98.5,3000.0,40.0,0.0
98.6,3000.0,40.0,0.0
98.7,3000.0,40.0,0.0
98.8,3000.0,40.0,0.0
98.9,3000.0,40.0,0.0
99.0,3000.0,40.0,0.0
99.1,3000.0,40.0,0.0
99.2,3000.0,40.0,0.0
99.3,3000.0,40.0,0.0
99.4,3000.0,40.0,0.0
99.5,3000.0,40.0,0.0
99.6,3000.0,40.0,0.0
99.7,3000.0,40.0,0.0
99.8,3000.0,40.0,0.0
99.9,3000.0,40.0,0.0
100.0,3000.0,40.0,0.0
100.1,3006.7,40.1,-0.0
100.2,3013.3,40.2,-0.1
100.3,3020.0,40.3,-0.1
100.4,3026.7,40.4,-0.1
100.5,3033.3,40.5,-0.2
100.6,3040.0,40.6,-0.2
100.7,3046.7,40.7,-0.2
100.8,3053.3,40.8,-0.3
100.9,3060.0,40.9,-0.3
101.0,3066.7,41.0,-0.3
101.1,3073.3,41.1,-0.4
101.2,3080.0,41.2,-0.4
101.3,3086.7,41.3,-0.4
101.4,3093.3,41.4,-0.5
101.5,3100.0,41.5,-0.5
101.6,3106.7,41.6,-0.5
101.7,3113.3,41.7,-0.6
101.8,3120.0,41.8,-0.6
101.9,3126.7,41.9,-0.6
102.0,3133.3,42.0,-0.7
102.1,3140.0,42.1,-0.7
102.2,3146.7,42.2,-0.7
102.3,3153.3,42.3,-0.8
102.4,3160.0,42.4,-0.8
102.5,3166.7,42.5,-0.8
102.6,3173.3,42.6,-0.9
102.7,3180.0,42.7,-0.9
102.8,3186.7,42.8,-0.9
102.9,3193.3,42.9,-1.0
103.0,3200.0,43.0,-1.0
103.1,3206.7,43.1,-1.0
103.2,3213.3,43.2,-1.1
103.3,3220.0,43.3,-1.1
103.4,3226.7,43.4,-1.1
103.5,3233.3,43.5,-1.2
103.6,3240.0,43.6,-1.2
103.7,3246.7,43.7,-1.2
103.8,3253.3,43.8,-1.3
103.9,3260.0,43.9,-1.3
104.0,3266.7,44.0,-1.3
104.1,3273.3,44.1,-1.4
104.2,3280.0,44.2,-1.4
104.3,3286.7,44.3,-1.4
104.4,3293.3,44.4,-1.5
104.5,3300.0,44.5,-1.5
104.6,3306.7,44.6,-1.5
104.7,3313.3,44.7,-1.6
104.8,3320.0,44.8,-1.6
104.9,3326.7,44.9,-1.6
105.0,3333.3,45.0,-1.7
105.1,3340.0,45.1,-1.7
105.2,3346.7,45.2,-1.7
105.3,3353.3,45.3,-1.8
105.4,3360.0,45.4,-1.8
105.5,3366.7,45.5,-1.8
105.6,3373.3,45.6,-1.9
105.7,3380.0,45.7,-1.9
105.8,3386.7,45.8,-1.9
105.9,3393.3,45.9,-2.0
106.0,3400.0,46.0,-2.0
106.1,3406.7,46.1,-2.0
106.2,3413.3,46.2,-2.1
106.3,3420.0,46.3,-2.1
106.4,3426.7,46.4,-2.1
106.5,3433.3,46.5,-2.2
106.6,3440.0,46.6,-2.2
106.7,3446.7,46.7,-2.2
106.8,3453.3,46.8,-2.3
106.9,3460.0,46.9,-2.3
107.0,3466.7,47.0,-2.3
107.1,3473.3,47.1,-2.4
107.2,3480.0,47.2,-2.4
107.3,3486.7,47.3,-2.4
107.4,3493.3,47.4,-2.5
107.5,3500.0,47.5,-2.5
107.6,3506.7,47.6,-2.5
107.7,3513.3,47.7,-2.6
107.8,3520.0,47.8,-2.6
107.9,3526.7,47.9,-2.6
108.0,3533.3,48.0,-2.7
108.1,3540.0,48.1,-2.7
108.2,3546.7,48.2,-2.7
108.3,3553.3,48.3,-2.8
108.4,3560.0,48.4,-2.8
108.5,3566.7,48.5,-2.8
108.6,3573.3,48.6,-2.9
108.7,3580.0,48.7,-2.9
108.8,3586.7,48.8,-2.9
108.9,3593.3,48.9,-3.0
109.0,3600.0,49.0,-3.0
109.1,3606.7,49.1,-3.0
109.2,3613.3,49.2,-3.1
109.3,3620.0,49.3,-3.1
109.4,3626.7,49.4,-3.1
109.5,3633.3,49.5,-3.2
109.6,3640.0,49.6,-3.2
109.7,3646.7,49.7,-3.2
109.8,3653.3,49.8,-3.3
109.9,3660.0,49.9,-3.3
110.0,3666.7,50.0,-3.3
110.1,3673.3,50.1,-3.4
110.2,3680.0,50.2,-3.4
110.3,3686.7,50.3,-3.4
110.4,3693.3,50.4,-3.5
110.5,3700.0,50.5,-3.5
110.6,3706.7,50.6,-3.5
110.7,3713.3,50.7,-3.6
110.8,3720.0,50.8,-3.6
110.9,3726.7,50.9,-3.6
111.0,3733.3,51.0,-3.7
111.1,3740.0,51.1,-3.7
111.2,3746.7,51.2,-3.7
111.3,3753.3,51.3,-3.8
111.4,3760.0,51.4,-3.8
111.5,3766.7,51.5,-3.8
111.6,3773.3,51.6,-3.9
111.7,3780.0,51.7,-3.9
111.8,3786.7,51.8,-3.9
111.9,3793.3,51.9,-4.0
112.0,3800.0,52.0,-4.0
112.1,3806.7,52.1,-4.0
112.2,3813.3,52.2,-4.1
112.3,3820.0,52.3,-4.1
112.4,3826.7,52.4,-4.1
112.5,3833.3,52.5,-4.2
112.6,3840.0,52.6,-4.2
112.7,3846.7,52.7,-4.2
112.8,3853.3,52.8,-4.3
112.9,3860.0,52.9,-4.3
113.0,3866.7,53.0,-4.3
113.1,3873.3,53.1,-4.4
113.2,3880.0,53.2,-4.4
113.3,3886.7,53.3,-4.4
113.4,3893.3,53.4,-4.5
113.5,3900.0,53.5,-4.5
113.6,3906.7,53.6,-4.5
113.7,3913.3,53.7,-4.6
113.8,3920.0,53.8,-4.6
113.9,3926.7,53.9,-4.6
114.0,3933.3,54.0,-4.7
114.1,3940.0,54.1,-4.7
114.2,3946.7,54.2,-4.7
114.3,3953.3,54.3,-4.8
114.4,3960.0,54.4,-4.8
114.5,3966.7,54.5,-4.8
114.6,3973.3,54.6,-4.9
114.7,3980.0,54.7,-4.9
114.8,3986.7,54.8,-4.9
114.9,3993.3,54.9,-5.0
115.0,4000.0,55.0,-5.0
115.1,4006.7,55.1,-5.0
115.2,4013.3,55.2,-5.1
115.3,4020.0,55.3,-5.1
115.4,4026.7,55.4,-5.1
115.5,4033.3,55.5,-5.2
115.6,4040.0,55.6,-5.2
115.7,4046.7,55.7,-5.2
115.8,4053.3,55.8,-5.3
115.9,4060.0,55.9,-5.3
116.0,4066.7,56.0,-5.3
116.1,4073.3,56.1,-5.4
116.2,4080.0,56.2,-5.4
116.3,4086.7,56.3,-5.4
116.4,4093.3,56.4,-5.5
116.5,4100.0,56.5,-5.5
116.6,4106.7,56.6,-5.5
116.7,4113.3,56.7,-5.6
116.8,4120.0,56.8,-5.6
116.9,4126.7,56.9,-5.6
117.0,4133.3,57.0,-5.7
117.1,4140.0,57.1,-5.7
117.2,4146.7,57.2,-5.7
117.3,4153.3,57.3,-5.8
117.4,4160.0,57.4,-5.8
117.5,4166.7,57.5,-5.8
117.6,4173.3,57.6,-5.9
117.7,4180.0,57.7,-5.9
117.8,4186.7,57.8,-5.9
117.9,4193.3,57.9,-6.0
118.0,4200.0,58.0,-6.0
118.1,4206.7,58.1,-6.0
118.2,4213.3,58.2,-6.1
118.3,4220.0,58.3,-6.1
118.4,4226.7,58.4,-6.1
118.5,4233.3,58.5,-6.2
118.6,4240.0,58.6,-6.2
118.7,4246.7,58.7,-6.2
118.8,4253.3,58.8,-6.3
118.9,4260.0,58.9,-6.3
119.0,4266.7,59.0,-6.3
119.1,4273.3,59.1,-6.4
119.2,4280.0,59.2,-6.4
119.3,4286.7,59.3,-6.4
119.4,4293.3,59.4,-6.5
119.5,4300.0,59.5,-6.5
119.6,4306.7,59.6,-6.5
119.7,4313.3,59.7,-6.6
119.8,4320.0,59.8,-6.6
119.9,4326.7,59.9,-6.6
120.0,4333.3,60.0,-6.7
120.1,4340.0,60.1,-6.7
120.2,4346.7,60.2,-6.7
120.3,4353.3,60.3,-6.8
120.4,4360.0,60.4,-6.8
120.5,4366.7,60.5,-6.8
120.6,4373.3,60.6,-6.9
120.7,4380.0,60.7,-6.9
120.8,4386.7,60.8,-6.9
120.9,4393.3,60.9,-7.0
121.0,4400.0,61.0,-7.0
121.1,4406.7,61.1,-7.0
121.2,4413.3,61.2,-7.1
121.3,4420.0,61.3,-7.1
121.4,4426.7,61.4,-7.1
121.5,4433.3,61.5,-7.2
121.6,4440.0,61.6,-7.2
121.7,4446.7,61.7,-7.2
121.8,4453.3,61.8,-7.3
121.9,4460.0,61.9,-7.3
122.0,4466.7,62.0,-7.3
122.1,4473.3,62.1,-7.4
122.2,4480.0,62.2,-7.4
122.3,4486.7,62.3,-7.4
122.4,4493.3,62.4,-7.5
122.5,4500.0,62.5,-7.5
122.6,4506.7,62.6,-7.5
122.7,4513.3,62.7,-7.6
122.8,4520.0,62.8,-7.6
122.9,4526.7,62.9,-7.6
123.0,4533.3,63.0,-7.7
123.1,4540.0,63.1,-7.7
